Action,Bytes,Item ,# Of Purchases,Response,Pct_Purchase,# Of Views,Brand,Clickhere,Category,ClientIP,ItemID,Msg,Number of Records,ProductID,Rbytes,Rstat,ServerIp,SessionID,TimeStamp,URL
purchase,588,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,121.9.245.177,est-21,,1,fs-sg-g03,3856,200,-,sd8sl3ff2adff36068,,http://www.buttercupgames.com/cart.do
purchase,658,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,125.89.78.6,est-21,,1,fs-sg-g03,386,200,-,sd0sl9ff8adff50191,,http://www.buttercupgames.com/cart.do
purchase,358,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,128.241.220.82,est-21,,1,fs-sg-g03,558,200,-,sd5sl1ff1adff6596,,http://www.buttercupgames.com/cart.do
purchase,459,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,128.241.220.82,est-21,,1,fs-sg-g03,866,200,-,sd10sl6ff8adff25577,,http://www.buttercupgames.com/cart.do
purchase,765,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,147.213.138.201,est-21,,1,fs-sg-g03,2702,200,-,sd10sl4ff5adff25651,,http://www.buttercupgames.com/cart.do
purchase,892,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,173.192.201.242,est-21,,1,fs-sg-g03,2605,200,-,sd1sl9ff10adff50753,,http://www.buttercupgames.com/cart.do
purchase,266,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,173.44.37.226,est-21,,1,fs-sg-g03,2023,200,-,sd6sl2ff5adff47565,,http://www.buttercupgames.com/cart.do
purchase,106,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,174.123.217.162,est-21,,1,fs-sg-g03,1341,200,-,sd10sl5ff8adff22577,,http://www.buttercupgames.com/cart.do
purchase,770,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,175.44.1.172,est-21,,1,fs-sg-g03,3127,200,-,sd3sl3ff8adff16593,,http://www.buttercupgames.com/cart.do
purchase,799,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,175.44.1.172,est-21,,1,fs-sg-g03,1524,200,-,sd4sl1ff7adff29414,,http://www.buttercupgames.com/cart.do
purchase,657,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,195.216.243.24,est-21,,1,fs-sg-g03,1436,200,-,sd8sl9ff9adff43431,,http://www.buttercupgames.com/cart.do
purchase,409,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,201.3.120.132,est-21,,1,fs-sg-g03,1570,200,-,sd1sl1ff5adff42168,,http://www.buttercupgames.com/cart.do
purchase,964,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,208.65.153.253,est-21,,1,fs-sg-g03,571,200,-,sd6sl6ff4adff45624,,http://www.buttercupgames.com/cart.do
purchase,293,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,209.160.24.63,est-21,,1,fs-sg-g03,486,200,-,sd0sl6ff7adff4953,,http://www.buttercupgames.com/cart.do
purchase,891,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,217.197.192.20,est-21,,1,fs-sg-g03,2275,200,-,sd8sl6ff6adff41026,,http://www.buttercupgames.com/cart.do
purchase,754,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,61.164.73.20,est-21,,1,fs-sg-g03,3664,200,-,sd2sl6ff6adff37859,,http://www.buttercupgames.com/cart.do
purchase,109,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,78.111.167.117,est-21,,1,fs-sg-g03,298,200,-,sd7sl9ff2adff22734,,http://www.buttercupgames.com/cart.do
purchase,228,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,87.194.216.51,est-21,,1,fs-sg-g03,2274,200,-,sd3sl7ff4adff49495,,http://www.buttercupgames.com/cart.do
purchase,226,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,91.205.40.22,est-21,,1,fs-sg-g03,3610,200,-,sd9sl4ff4adff23804,,http://www.buttercupgames.com/cart.do
purchase,850,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,91.208.184.24,est-21,,1,fs-sg-g03,2434,200,-,sd8sl7ff10adff39110,,http://www.buttercupgames.com/cart.do
purchase,179,Cameras,1,Successfull,100,0,Lenovo,Click Here,strategy,94.230.166.185,est-21,,1,fs-sg-g03,2370,200,-,sd1sl2ff1adff12868,,http://www.buttercupgames.com/cart.do
purchase,130,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,107.3.146.207,est-21,,1,pz-sg-g05,2748,200,-,sd2sl2ff1adff22653,,http://www.buttercupgames.com/cart.do
purchase,430,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,195.80.144.22,est-21,,1,pz-sg-g05,1095,200,-,sd10sl6ff6adff33931,,http://www.buttercupgames.com/cart.do
purchase,884,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,212.58.253.71,est-21,,1,pz-sg-g05,1487,200,-,sd7sl6ff9adff51618,,http://www.buttercupgames.com/cart.do
purchase,752,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,217.23.14.61,est-21,,1,pz-sg-g05,3882,200,-,sd10sl9ff7adff14366,,http://www.buttercupgames.com/cart.do
purchase,495,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,65.19.167.94,est-21,,1,pz-sg-g05,1624,200,-,sd2sl6ff6adff38386,,http://www.buttercupgames.com/cart.do
purchase,701,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,84.34.159.23,est-21,,1,pz-sg-g05,665,200,-,sd6sl3ff8adff48085,,http://www.buttercupgames.com/cart.do
purchase,377,Cameras,1,Successfull,100,0,Dell,Click Here,strategy,86.9.190.90,est-21,,1,pz-sg-g05,1474,200,-,sd6sl10ff6adff10178,,http://www.buttercupgames.com/cart.do
purchase,291,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,109.169.32.135,est-26,,1,db-sg-g01,589,200,-,sd5sl5ff10adff17935,,http://www.buttercupgames.com/cart.do
purchase,528,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,112.111.162.4,est-26,,1,db-sg-g01,2901,200,-,sd4sl1ff6adff50812,,http://www.buttercupgames.com/cart.do
purchase,181,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,124.160.192.241,est-26,,1,db-sg-g01,657,200,-,sd10sl5ff3adff21658,,http://www.buttercupgames.com/cart.do
purchase,143,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,128.241.220.82,est-26,,1,db-sg-g01,1811,200,-,sd2sl7ff6adff34606,,http://www.buttercupgames.com/cart.do
purchase,604,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,128.241.220.82,est-26,,1,db-sg-g01,3314,200,-,sd2sl8ff7adff29212,,http://www.buttercupgames.com/cart.do
purchase,725,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,173.192.201.242,est-26,,1,db-sg-g01,786,200,-,sd1sl7ff1adff39415,,http://www.buttercupgames.com/cart.do
purchase,718,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,175.44.26.139,est-26,,1,db-sg-g01,3800,200,-,sd2sl9ff7adff51891,,http://www.buttercupgames.com/cart.do
purchase,575,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,192.162.19.179,est-26,,1,db-sg-g01,2965,200,-,sd5sl6ff4adff12444,,http://www.buttercupgames.com/cart.do
purchase,290,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,194.215.205.19,est-26,,1,db-sg-g01,890,200,-,sd9sl3ff1adff8359,,http://www.buttercupgames.com/cart.do
purchase,462,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,198.35.1.10,est-26,,1,db-sg-g01,1802,200,-,sd6sl3ff4adff48387,,http://www.buttercupgames.com/cart.do
purchase,968,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,198.35.2.120,est-26,,1,db-sg-g01,1091,200,-,sd5sl5ff3adff47094,,http://www.buttercupgames.com/cart.do
purchase,455,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,202.91.242.117,est-26,,1,db-sg-g01,1069,200,-,sd2sl7ff4adff17782,,http://www.buttercupgames.com/cart.do
purchase,844,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,211.166.11.101,est-26,,1,db-sg-g01,980,200,-,sd2sl8ff7adff35229,,http://www.buttercupgames.com/cart.do
purchase,447,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,221.204.246.72,est-26,,1,db-sg-g01,1608,200,-,sd5sl3ff7adff28328,,http://www.buttercupgames.com/cart.do
purchase,243,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,222.41.213.238,est-26,,1,db-sg-g01,1073,200,-,sd10sl5ff7adff12758,,http://www.buttercupgames.com/cart.do
purchase,820,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,27.96.191.11,est-26,,1,db-sg-g01,3724,200,-,sd4sl5ff6adff44678,,http://www.buttercupgames.com/cart.do
purchase,163,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,49.212.64.138,est-26,,1,db-sg-g01,3839,200,-,sd6sl4ff9adff15439,,http://www.buttercupgames.com/cart.do
purchase,383,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,60.220.218.88,est-26,,1,db-sg-g01,3361,200,-,sd8sl10ff5adff50273,,http://www.buttercupgames.com/cart.do
purchase,410,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,64.120.15.156,est-26,,1,db-sg-g01,3639,200,-,sd10sl1ff3adff8497,,http://www.buttercupgames.com/cart.do
purchase,622,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,70.38.1.235,est-26,,1,db-sg-g01,2466,200,-,sd2sl10ff4adff8244,,http://www.buttercupgames.com/cart.do
purchase,865,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,87.194.216.51,est-26,,1,db-sg-g01,630,200,-,sd4sl9ff7adff39534,,http://www.buttercupgames.com/cart.do
purchase,233,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,91.205.189.15,est-26,,1,db-sg-g01,2829,200,-,sd0sl9ff3adff27878,,http://www.buttercupgames.com/cart.do
purchase,551,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,95.130.170.231,est-26,,1,db-sg-g01,2838,200,-,sd4sl8ff10adff40676,,http://www.buttercupgames.com/cart.do
purchase,995,Video Players,1,Successfull,100,0,Intex,Click Here,strategy,97.117.230.183,est-26,,1,db-sg-g01,953,200,-,sd6sl10ff8adff50988,,http://www.buttercupgames.com/cart.do
purchase,272,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,109.169.32.135,est-26,,1,dc-sg-g02,1910,200,-,sd5sl9ff7adff12864,,http://www.buttercupgames.com/cart.do
purchase,993,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,141.146.8.66,est-26,,1,dc-sg-g02,2527,200,-,sd4sl4ff3adff51382,,http://www.buttercupgames.com/cart.do
purchase,741,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,2.229.4.58,est-26,,1,dc-sg-g02,3176,200,-,sd3sl8ff6adff25281,,http://www.buttercupgames.com/cart.do
purchase,599,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,220.225.12.171,est-26,,1,dc-sg-g02,219,200,-,sd10sl9ff3adff15150,,http://www.buttercupgames.com/cart.do
purchase,442,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,223.5.16.102,est-26,,1,dc-sg-g02,1679,200,-,sd5sl6ff10adff17611,,http://www.buttercupgames.com/cart.do
purchase,691,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,24.185.15.226,est-26,,1,dc-sg-g02,2305,200,-,sd7sl5ff4adff14711,,http://www.buttercupgames.com/cart.do
purchase,756,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,24.185.15.226,est-26,,1,dc-sg-g02,3716,200,-,sd9sl9ff4adff18946,,http://www.buttercupgames.com/cart.do
purchase,909,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,27.101.11.11,est-26,,1,dc-sg-g02,1100,200,-,sd3sl6ff8adff5561,,http://www.buttercupgames.com/cart.do
purchase,845,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,27.102.11.11,est-26,,1,dc-sg-g02,2569,200,-,sd6sl2ff3adff15301,,http://www.buttercupgames.com/cart.do
purchase,643,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,74.208.173.14,est-26,,1,dc-sg-g02,2800,200,-,sd6sl10ff3adff42218,,http://www.buttercupgames.com/cart.do
purchase,219,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,81.18.148.190,est-26,,1,dc-sg-g02,2734,200,-,sd2sl5ff1adff14434,,http://www.buttercupgames.com/cart.do
purchase,690,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,87.194.216.51,est-26,,1,dc-sg-g02,453,200,-,sd4sl9ff7adff39534,,http://www.buttercupgames.com/cart.do
purchase,481,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,91.199.80.24,est-26,,1,dc-sg-g02,1855,200,-,sd6sl8ff9adff49802,,http://www.buttercupgames.com/cart.do
purchase,259,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,91.208.184.24,est-26,,1,dc-sg-g02,409,200,-,sd4sl6ff10adff49807,,http://www.buttercupgames.com/cart.do
purchase,357,Video Players,1,Successfull,100,0,Karbon,Click Here,strategy,91.208.184.24,est-26,,1,dc-sg-g02,1006,200,-,sd6sl8ff3adff21558,,http://www.buttercupgames.com/cart.do
purchase,685,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,107.3.146.207,est-26,,1,fs-sg-g03,2335,200,-,sd5sl4ff3adff28163,,http://www.buttercupgames.com/cart.do
purchase,156,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,12.130.60.5,est-26,,1,fs-sg-g03,382,200,-,sd3sl3ff2adff16050,,http://www.buttercupgames.com/cart.do
purchase,461,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,121.9.245.177,est-26,,1,fs-sg-g03,1461,200,-,sd7sl4ff5adff43826,,http://www.buttercupgames.com/cart.do
purchase,507,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,123.30.108.208,est-26,,1,fs-sg-g03,3174,200,-,sd3sl10ff4adff49996,,http://www.buttercupgames.com/cart.do
purchase,939,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,125.17.14.100,est-26,,1,fs-sg-g03,3068,200,-,sd2sl8ff7adff38074,,http://www.buttercupgames.com/cart.do
purchase,129,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,128.241.220.82,est-26,,1,fs-sg-g03,690,200,-,sd10sl10ff6adff45658,,http://www.buttercupgames.com/cart.do
purchase,768,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,176.212.0.44,est-26,,1,fs-sg-g03,285,200,-,sd2sl10ff5adff52283,,http://www.buttercupgames.com/cart.do
purchase,970,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,176.212.0.44,est-26,,1,fs-sg-g03,2927,200,-,sd2sl5ff6adff26115,,http://www.buttercupgames.com/cart.do
purchase,509,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,178.19.3.199,est-26,,1,fs-sg-g03,431,200,-,sd7sl9ff4adff6786,,http://www.buttercupgames.com/cart.do
purchase,472,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,193.33.170.23,est-26,,1,fs-sg-g03,2850,200,-,sd1sl6ff3adff29384,,http://www.buttercupgames.com/cart.do
purchase,906,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,2.229.4.58,est-26,,1,fs-sg-g03,3049,200,-,sd3sl4ff6adff18039,,http://www.buttercupgames.com/cart.do
purchase,895,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,200.6.134.23,est-26,,1,fs-sg-g03,234,200,-,sd8sl9ff5adff24883,,http://www.buttercupgames.com/cart.do
purchase,421,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,221.207.229.6,est-26,,1,fs-sg-g03,1291,200,-,sd10sl3ff2adff10809,,http://www.buttercupgames.com/cart.do
purchase,773,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,27.101.11.11,est-26,,1,fs-sg-g03,2590,200,-,sd4sl10ff8adff15497,,http://www.buttercupgames.com/cart.do
purchase,308,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,59.162.167.100,est-26,,1,fs-sg-g03,427,200,-,sd7sl3ff8adff22139,,http://www.buttercupgames.com/cart.do
purchase,160,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,64.66.0.20,est-26,,1,fs-sg-g03,940,200,-,sd0sl7ff1adff14409,,http://www.buttercupgames.com/cart.do
purchase,436,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,74.125.19.106,est-26,,1,fs-sg-g03,2362,200,-,sd6sl8ff10adff7224,,http://www.buttercupgames.com/cart.do
purchase,871,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,74.125.19.106,est-26,,1,fs-sg-g03,2051,200,-,sd10sl4ff4adff4976,,http://www.buttercupgames.com/cart.do
purchase,689,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,88.12.32.208,est-26,,1,fs-sg-g03,1523,200,-,sd5sl9ff9adff8626,,http://www.buttercupgames.com/cart.do
purchase,386,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,88.191.83.82,est-26,,1,fs-sg-g03,1499,200,-,sd5sl7ff6adff23128,,http://www.buttercupgames.com/cart.do
purchase,152,Video Players,1,Successfull,100,0,Lenovo,Click Here,strategy,91.214.92.22,est-26,,1,fs-sg-g03,2971,200,-,sd8sl4ff10adff27915,,http://www.buttercupgames.com/cart.do
purchase,888,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,109.169.32.135,est-26,,1,pz-sg-g05,1066,200,-,sd1sl10ff4adff5616,,http://www.buttercupgames.com/cart.do
purchase,785,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,121.254.179.199,est-26,,1,pz-sg-g05,586,200,-,sd5sl5ff8adff52479,,http://www.buttercupgames.com/cart.do
purchase,748,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,125.7.55.180,est-26,,1,pz-sg-g05,3421,200,-,sd5sl2ff4adff19680,,http://www.buttercupgames.com/cart.do
purchase,842,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,183.60.133.18,est-26,,1,pz-sg-g05,2182,200,-,sd0sl7ff9adff19559,,http://www.buttercupgames.com/cart.do
purchase,541,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,201.3.120.132,est-26,,1,pz-sg-g05,3659,200,-,sd10sl9ff10adff13236,,http://www.buttercupgames.com/cart.do
purchase,289,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,24.185.15.226,est-26,,1,pz-sg-g05,2969,200,-,sd2sl7ff3adff23944,,http://www.buttercupgames.com/cart.do
purchase,764,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,27.101.11.11,est-26,,1,pz-sg-g05,1508,200,-,sd3sl5ff7adff38820,,http://www.buttercupgames.com/cart.do
purchase,999,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,50.23.124.50,est-26,,1,pz-sg-g05,462,200,-,sd6sl8ff9adff49277,,http://www.buttercupgames.com/cart.do
purchase,268,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,58.68.236.98,est-26,,1,pz-sg-g05,3319,200,-,sd8sl2ff10adff29760,,http://www.buttercupgames.com/cart.do
purchase,745,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,62.216.64.19,est-26,,1,pz-sg-g05,2567,200,-,sd3sl3ff7adff25078,,http://www.buttercupgames.com/cart.do
purchase,109,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,74.125.19.106,est-26,,1,pz-sg-g05,1157,200,-,sd5sl3ff4adff49122,,http://www.buttercupgames.com/cart.do
purchase,190,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,74.208.173.14,est-26,,1,pz-sg-g05,1411,200,-,sd0sl4ff9adff45242,,http://www.buttercupgames.com/cart.do
purchase,562,Video Players,1,Successfull,100,0,Dell,Click Here,strategy,91.214.92.22,est-26,,1,pz-sg-g05,290,200,-,sd8sl4ff8adff47571,,http://www.buttercupgames.com/cart.do
purchase,415,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,175.44.1.172,est-27,,1,db-sg-g01,2015,200,-,sd10sl8ff7adff18989,,http://www.buttercupgames.com/cart.do
purchase,327,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,175.44.24.82,est-27,,1,db-sg-g01,1991,200,-,sd3sl10ff9adff12223,,http://www.buttercupgames.com/cart.do
purchase,260,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,211.166.11.101,est-27,,1,db-sg-g01,2554,200,-,sd0sl2ff3adff6929,,http://www.buttercupgames.com/cart.do
purchase,497,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,27.101.11.11,est-27,,1,db-sg-g01,3094,200,-,sd3sl1ff9adff40006,,http://www.buttercupgames.com/cart.do
purchase,911,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,27.35.11.11,est-27,,1,db-sg-g01,1070,200,-,sd7sl10ff1adff29229,,http://www.buttercupgames.com/cart.do
purchase,321,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,62.216.64.19,est-27,,1,db-sg-g01,3620,200,-,sd2sl3ff5adff33115,,http://www.buttercupgames.com/cart.do
purchase,441,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,74.82.57.172,est-27,,1,db-sg-g01,1064,200,-,sd7sl2ff2adff42346,,http://www.buttercupgames.com/cart.do
purchase,120,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,76.169.7.252,est-27,,1,db-sg-g01,1591,200,-,sd8sl3ff7adff47962,,http://www.buttercupgames.com/cart.do
purchase,449,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,89.11.192.18,est-27,,1,db-sg-g01,3387,200,-,sd5sl9ff3adff50713,,http://www.buttercupgames.com/cart.do
purchase,936,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,91.205.40.22,est-27,,1,db-sg-g01,3341,200,-,sd2sl1ff3adff29950,,http://www.buttercupgames.com/cart.do
purchase,944,Video Games,1,Successfull,100,0,Intex,Click Here,strategy,99.61.68.230,est-27,,1,db-sg-g01,1647,200,-,sd5sl8ff7adff43135,,http://www.buttercupgames.com/cart.do
purchase,287,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,107.3.146.207,est-27,,1,dc-sg-g02,269,200,-,sd5sl9ff7adff20432,,http://www.buttercupgames.com/cart.do
purchase,780,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,108.65.113.83,est-27,,1,dc-sg-g02,2546,200,-,sd4sl6ff6adff16852,,http://www.buttercupgames.com/cart.do
purchase,936,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,188.138.40.166,est-27,,1,dc-sg-g02,3930,200,-,sd4sl1ff9adff9240,,http://www.buttercupgames.com/cart.do
purchase,390,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,199.15.234.66,est-27,,1,dc-sg-g02,1697,200,-,sd5sl2ff2adff6239,,http://www.buttercupgames.com/cart.do
purchase,469,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,203.172.197.2,est-27,,1,dc-sg-g02,1032,200,-,sd8sl5ff5adff48132,,http://www.buttercupgames.com/cart.do
purchase,765,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,27.102.11.11,est-27,,1,dc-sg-g02,2158,200,-,sd9sl7ff6adff30609,,http://www.buttercupgames.com/cart.do
purchase,412,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,64.66.0.20,est-27,,1,dc-sg-g02,2250,200,-,sd1sl5ff8adff39851,,http://www.buttercupgames.com/cart.do
purchase,307,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,69.72.161.186,est-27,,1,dc-sg-g02,2787,200,-,sd4sl8ff5adff26432,,http://www.buttercupgames.com/cart.do
purchase,798,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,84.34.159.23,est-27,,1,dc-sg-g02,1936,200,-,sd1sl8ff9adff5125,,http://www.buttercupgames.com/cart.do
purchase,248,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,90.205.111.169,est-27,,1,dc-sg-g02,795,200,-,sd2sl6ff8adff17928,,http://www.buttercupgames.com/cart.do
purchase,352,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,91.205.189.15,est-27,,1,dc-sg-g02,1219,200,-,sd4sl5ff3adff24600,,http://www.buttercupgames.com/cart.do
purchase,585,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,91.208.184.24,est-27,,1,dc-sg-g02,3376,200,-,sd0sl4ff9adff19108,,http://www.buttercupgames.com/cart.do
purchase,581,Video Games,1,Successfull,100,0,Karbon,Click Here,strategy,92.46.53.223,est-27,,1,dc-sg-g02,367,200,-,sd1sl8ff4adff29458,,http://www.buttercupgames.com/cart.do
purchase,404,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,148.107.2.20,est-27,,1,fs-sg-g03,1163,200,-,sd3sl8ff7adff36951,,http://www.buttercupgames.com/cart.do
purchase,140,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,178.19.3.199,est-27,,1,fs-sg-g03,989,200,-,sd1sl6ff10adff26216,,http://www.buttercupgames.com/cart.do
purchase,886,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,188.138.40.166,est-27,,1,fs-sg-g03,754,200,-,sd9sl1ff10adff45279,,http://www.buttercupgames.com/cart.do
purchase,209,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,212.27.63.151,est-27,,1,fs-sg-g03,3006,200,-,sd7sl8ff6adff15580,,http://www.buttercupgames.com/cart.do
purchase,773,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,64.66.0.20,est-27,,1,fs-sg-g03,2562,200,-,sd9sl1ff7adff44714,,http://www.buttercupgames.com/cart.do
purchase,268,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,67.133.102.54,est-27,,1,fs-sg-g03,2191,200,-,sd2sl5ff1adff11901,,http://www.buttercupgames.com/cart.do
purchase,494,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,69.175.97.11,est-27,,1,fs-sg-g03,3967,200,-,sd9sl7ff8adff16689,,http://www.buttercupgames.com/cart.do
purchase,468,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,87.240.128.18,est-27,,1,fs-sg-g03,3507,200,-,sd10sl5ff6adff14633,,http://www.buttercupgames.com/cart.do
purchase,974,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,89.106.20.218,est-27,,1,fs-sg-g03,978,200,-,sd10sl7ff7adff5859,,http://www.buttercupgames.com/cart.do
purchase,881,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,89.167.143.32,est-27,,1,fs-sg-g03,731,200,-,sd6sl1ff2adff26336,,http://www.buttercupgames.com/cart.do
purchase,904,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,90.205.111.169,est-27,,1,fs-sg-g03,2098,200,-,sd2sl6ff10adff14823,,http://www.buttercupgames.com/cart.do
purchase,125,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,91.208.184.24,est-27,,1,fs-sg-g03,1738,200,-,sd1sl7ff10adff11071,,http://www.buttercupgames.com/cart.do
purchase,496,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,91.208.184.24,est-27,,1,fs-sg-g03,1392,200,-,sd1sl7ff10adff21012,,http://www.buttercupgames.com/cart.do
purchase,308,Video Games,1,Successfull,100,0,Lenovo,Click Here,strategy,91.214.92.22,est-27,,1,fs-sg-g03,773,200,-,sd4sl10ff9adff6227,,http://www.buttercupgames.com/cart.do
